"","variable","value","Var1"
"1377","S",0.315652614607593,"CPI"
"1378","S",0.270624928008325,"CPI"
"1379","S",0.348046205805148,"CPI"
"1380","S",0.168014660300721,"CPI"
"1381","S",0.147494551073318,"CPI"
"1382","S",0.230592062147643,"CPI"
"1383","S",0.252113399041524,"CPI"
"1384","S",0.173425472713644,"CPI"
"1385","S",0.393843790103162,"CPI"
"1386","S",0.118224669717762,"CPI"
"1387","S",0.340097906743597,"CPI"
"1388","S",0.23346166708621,"CPI"
"1389","S",0.364082036665856,"CPI"
"1390","S",0.188347472957516,"CPI"
"1391","S",0.749893174960529,"CPI"
"1392","S",0.2664359101728,"CPI"
"1393","S",0.330569272897092,"CPI"
"1394","S",0.315253616007458,"CPI"
"1395","S",0.337858013160143,"CPI"
"1396","S",0.158769287934916,"CPI"
"1397","S",0.5329247117632,"CPI"
"1398","S",0.331072658728958,"CPI"
"1399","S",0.380132664866882,"CPI"
"1400","S",0.349163877050789,"CPI"
"1401","S",0.198782187033317,"CPI"
"1402","S",0.164693871049282,"CPI"
"1403","S",0.557420686406575,"CPI"
"1404","S",-0.0348554255340136,"CPI"
"1405","S",0.269472339203238,"CPI"
"1406","S",0.28679020369319,"CPI"
"1407","S",0.428418260571821,"CPI"
"1408","S",0.163736614267055,"CPI"
"1409","S",0.460539981885823,"CPI"
"1410","S",0.362636584750587,"CPI"
"1411","S",0.121428160701202,"CPI"
"1412","S",0.300261219924999,"CPI"
"1413","S",0.333848793540371,"CPI"
"1414","S",0.51219291230023,"CPI"
"1415","S",0.318426806506478,"CPI"
"1416","S",0.335836507643524,"CPI"
"1417","S",0.294820253320617,"CPI"
"1418","S",0.0721251314721504,"CPI"
"1419","S",0.390673478904201,"CPI"
"1420","S",0.162741161709547,"CPI"
"1421","S",0.181954590631178,"CPI"
"1422","S",0.313346831590066,"CPI"
"1423","S",0.44898078101262,"CPI"
"1424","S",0.302212990260853,"CPI"
"1425","S",0.396739327922342,"CPI"
"1426","S",0.164589614539207,"CPI"
"1427","S",0.0605164361391823,"CPI"
"1428","S",0.0772409002144303,"CPI"
"1429","S",0.609197563287829,"CPI"
"1430","S",0.112360027873782,"CPI"
"1431","S",0.101257563221413,"CPI"
"1432","S",0.375977835435599,"CPI"
"1433","S",0.175011330214488,"CPI"
"1434","S",0.692654675365615,"CPI"
"1435","S",0.288870687394888,"CPI"
"1436","S",0.309787373045664,"CPI"
"1437","S",0.116804199065208,"CPI"
"1438","S",0.238644057620455,"CPI"
"1439","S",0.618263936183926,"CPI"
"1440","S",0.200603160927032,"CPI"
"1441","S",0.118137037793125,"CPI"
"1442","S",0.320439197163416,"CPI"
"1443","S",0.306070310056323,"CPI"
"1444","S",0.476420165388764,"CPI"
"1445","S",0.423241285317665,"CPI"
"1446","S",0.298355677602281,"CPI"
"1447","S",0.296134253352564,"CPI"
"1448","S",0.452032665876144,"CPI"
"1449","S",0.414245855349663,"CPI"
"1450","S",0.474923065434966,"CPI"
"1451","S",0.292090457895274,"CPI"
"1452","S",0.344042486328907,"CPI"
"1453","S",0.628134766588605,"CPI"
"1454","S",-0.00108456048109361,"CPI"
"1455","S",0.43068706935421,"CPI"
"1456","S",0.428849762867001,"CPI"
"1457","S",0.358180481828961,"CPI"
"1458","S",0.393704240741897,"CPI"
"1459","S",0.259493414021631,"CPI"
"1460","S",0.389974065885729,"CPI"
"1461","S",0.474066755325886,"CPI"
"1462","S",0.332050237026312,"CPI"
"1463","S",0.408516859788581,"CPI"
"1464","S",0.161324206257374,"CPI"
"1465","S",0.129793376095604,"CPI"
"1466","S",0.208246233757896,"CPI"
"1467","S",0.286241098604678,"CPI"
"1468","S",0.760116128511432,"CPI"
"1469","S",0.443960066548291,"CPI"
"1470","S",0.316189023404368,"CPI"
"1471","S",0.224117711456709,"CPI"
"1472","S",0.347185803326323,"CPI"
"1473","S",0.289351040213132,"CPI"
"1474","S",0.573882424158049,"CPI"
"1475","S",0.419154850541762,"CPI"
"1476","S",0.282117852598513,"CPI"
"1477","S",0.373288320943684,"CPI"
"1478","S",0.26871610073073,"CPI"
"1479","S",0.289121144769656,"CPI"
"1480","S",0.288160885787509,"CPI"
"1481","S",0.461411263566126,"CPI"
"1482","S",0.56035134200775,"CPI"
"1483","S",0.218140789374068,"CPI"
"1484","S",0.314498966686145,"CPI"
"1485","S",0.43780599477486,"CPI"
"1486","S",0.219759127453791,"CPI"
"1487","S",0.376872242405647,"CPI"
"1488","S",0.178187485575041,"CPI"
"1489","S",0.189128336237548,"CPI"
"1490","S",0.514194284813405,"CPI"
"1491","S",0.207498605578589,"CPI"
"1492","S",0.266472351530085,"CPI"
"1493","S",0.249531383052232,"CPI"
"1494","S",0.158794594655958,"CPI"
"1495","S",0.618770615045344,"CPI"
"1496","S",0.265029814697332,"CPI"
"1497","S",0.284241595004216,"CPI"
"1498","S",0.355964994149111,"CPI"
"1499","S",0.765974341762907,"CPI"
"1500","S",0.405208296361839,"CPI"
"1501","S",0.143240314530933,"CPI"
"1502","S",0.246130736252585,"CPI"
"1503","S",0.269819270238816,"CPI"
"1504","S",0.311712716152808,"CPI"
"1505","S",0.0675311570746746,"CPI"
"1506","S",0.472689592331119,"CPI"
"1507","S",0.496977475985438,"CPI"
"1508","S",0.296671916730109,"CPI"
"1509","S",0.50839077055346,"CPI"
"1510","S",0.247847121636532,"CPI"
"1511","S",0.320222030165373,"CPI"
"1512","S",0.542600253624543,"CPI"
"1513","S",0.455356428506233,"CPI"
"1514","S",0.345636246570836,"CPI"
"1515","S",0.388214922731282,"CPI"
"1516","S",0.368056632834969,"CPI"
"1517","S",0.449625785676559,"CPI"
"1518","S",0.801702640288617,"CPI"
"1519","S",0.290405515339779,"CPI"
"1520","S",0.184134111949564,"CPI"
"1521","S",0.422579445172908,"CPI"
"1522","S",0.309065881353558,"CPI"
"1523","S",0.216989869092711,"CPI"
"1524","S",0.124196528266621,"CPI"
"1525","S",0.366547384650973,"CPI"
"1526","S",0.12889374449236,"CPI"
"1527","S",0.0679340115785616,"CPI"
"1528","S",0.348458261739786,"CPI"
"1529","S",0.431323896006747,"CPI"
"1530","S",0.510773135965401,"CPI"
"1531","S",0.63564477464104,"CPI"
"1532","S",0.623819314136025,"CPI"
"1533","S",0.131630808767123,"CPI"
"1534","S",0.513908039897505,"CPI"
"1535","S",0.30714846215076,"CPI"
"1536","S",0.502383651388733,"CPI"
"1537","S",0.436183118903393,"CPI"
"1538","S",0.355060598154104,"CPI"
"1539","S",0.303764970762819,"CPI"
"1540","S",0.4332235802451,"CPI"
"1541","S",0.0875590388277961,"CPI"
"1542","S",0.705758075964798,"CPI"
"1543","S",0.393176369094474,"CPI"
"1544","S",0.098562402219479,"CPI"
"1545","S",0.392409268709181,"CPI"
"1546","S",0.317964616212207,"CPI"
"1547","S",0.291302509305864,"CPI"
"1548","S",0.213584574812319,"CPI"
"1549","S",0.598028623502994,"CPI"
"1550","S",0.0674221675378899,"CPI"
"1551","S",0.202801387987976,"CPI"
"1552","S",0.409037750387595,"CPI"
"1553","S",0.277516442056474,"CPI"
"1554","S",0.427861864188216,"CPI"
"1555","S",0.563189827069694,"CPI"
"1556","S",0.498013594818719,"CPI"
"1557","S",0.298127181042851,"CPI"
"1558","S",0.154107811216665,"CPI"
"1559","S",0.1665729120004,"CPI"
"1560","S",0.187495675005134,"CPI"
"1561","S",0.576319252027646,"CPI"
"1562","S",0.417911092657824,"CPI"
"1563","S",0.471027006026498,"CPI"
"1564","S",0.189771851722048,"CPI"
"1565","S",0.369484424436277,"CPI"
"1566","S",0.310881852560956,"CPI"
"1567","S",0.219229128239098,"CPI"
"1568","S",0.263898558065022,"CPI"
"1569","S",0.364651368542327,"CPI"
"1570","S",0.138521152676089,"CPI"
"1571","S",0.493173199190162,"CPI"
"1572","S",0.39035756250607,"CPI"
"1573","S",0.158721073906973,"CPI"
"1574","S",0.62533886322312,"CPI"
"1575","S",0.171290388355185,"CPI"
"1576","S",0.474771300226177,"CPI"
"1577","S",0.528738293976891,"CPI"
"1578","S",0.0775631156460555,"CPI"
"1579","S",0.320455998004833,"CPI"
"1580","S",0.176574069064848,"CPI"
"1581","S",0.379510779842809,"CPI"
"1582","S",0.413764541463934,"CPI"
"1583","S",0.267337923558506,"CPI"
"1584","S",0.347153732307044,"CPI"
"1585","S",0.248387414488133,"CPI"
"1586","S",0.368778250490793,"CPI"
"1587","S",0.310984404144992,"CPI"
"1588","S",0.319495212461026,"CPI"
"1589","S",0.32607972717037,"CPI"
"1590","S",0.0728670782979147,"CPI"
"1591","S",0.356144333655542,"CPI"
"1592","S",0.463069043292819,"CPI"
"1593","S",0.274185596217738,"CPI"
"1594","S",0.315822496607083,"CPI"
"1595","S",0.299479653342526,"CPI"
"1596","S",0.242795183831802,"CPI"
"1597","S",0.314930506390796,"CPI"
"1598","S",0.466549315370841,"CPI"
"1599","S",0.168203794718519,"CPI"
"1600","S",0.484243976364064,"CPI"
"1601","S",0.431872152712668,"CPI"
"1602","S",0.250638426173044,"CPI"
"1603","S",0.169058289514974,"CPI"
"1604","S",0.231252573538117,"CPI"
"1605","S",0.217072828020657,"CPI"
"1606","S",0.828012077635743,"CPI"
"1607","S",0.415025480997695,"CPI"
"1608","S",0.196744890937067,"CPI"
"1609","S",0.317906253562933,"CPI"
"1610","S",0.195397539324466,"CPI"
"1611","S",0.196737276045446,"CPI"
"1612","S",0.473090278042371,"CPI"
"1613","S",0.433628808108316,"CPI"
"1614","S",0.370381788340082,"CPI"
"1615","S",0.242929998207719,"CPI"
"1616","S",0.350161137880721,"CPI"
"1617","S",0.13230771813364,"CPI"
"1618","S",0.399088416207284,"CPI"
"1619","S",0.346392495525384,"CPI"
"1620","S",0.297241434186306,"CPI"
"1621","S",0.168173559952735,"CPI"
"1622","S",0.328649336210948,"CPI"
"1623","S",0.112470954434827,"CPI"
"1624","S",0.697212614734351,"CPI"
"1625","S",0.263502150750519,"CPI"
"1626","S",0.28211860159982,"CPI"
"1627","S",0.451162010965018,"CPI"
"1628","S",0.298282333314195,"CPI"
"1629","S",0.337516136634461,"CPI"
"1630","S",0.163833924757076,"CPI"
"1631","S",0.142586288864727,"CPI"
"1632","S",0.149783364300742,"CPI"
"1633","S",0.272106517494709,"CPI"
"1634","S",0.463561659171803,"CPI"
"1635","S",0.269248813562418,"CPI"
"1636","S",0.520404358384587,"CPI"
"1637","S",0.27262852775085,"CPI"
"1638","S",0.180258038310655,"CPI"
"1639","S",0.292373379741782,"CPI"
"1640","S",0.0951764730819272,"CPI"
"1641","S",0.369857472086854,"CPI"
"1642","S",0.365289766662658,"CPI"
"1643","S",0.668585272188888,"CPI"
"1644","S",0.105639686046865,"CPI"
"1645","S",0.106210585759896,"CPI"
"1646","S",0.396454115048369,"CPI"
"1647","S",0.171034086496158,"CPI"
"1648","S",0.570308700996375,"CPI"
"1649","S",0.211842592040671,"CPI"
"1650","S",0.1499832892955,"CPI"
"1651","S",0.396934933527091,"CPI"
"1652","S",0.188214007892405,"CPI"
"1653","S",0.6214861413733,"CPI"
"1654","S",0.433944159152208,"CPI"
"1655","S",0.115556965960624,"CPI"
"1656","S",0.503887316653052,"CPI"
"1657","S",0.312428904521206,"CPI"
"1658","S",0.477449604706131,"CPI"
"1659","S",0.354874321902219,"CPI"
"1660","S",0.39198539119898,"CPI"
"1661","S",0.135168476457205,"CPI"
"1662","S",0.274012139632853,"CPI"
"1663","S",0.290994879016948,"CPI"
"1664","S",0.394230454562502,"CPI"
"1665","S",0.20900127640746,"CPI"
"1666","S",0.191121247121069,"CPI"
"1667","S",0.424696378165445,"CPI"
"1668","S",0.172864942908411,"CPI"
"1669","S",0.481199847331904,"CPI"
"1670","S",0.284937533353928,"CPI"
"1671","S",0.22752747690714,"CPI"
"1672","S",0.387578970548902,"CPI"
"1673","S",0.229729743521056,"CPI"
"1674","S",0.265721277105173,"CPI"
"1675","S",0.464515368130015,"CPI"
"1676","S",0.340988427847682,"CPI"
"1677","S",0.453520450442097,"CPI"
"1678","S",0.372219723889053,"CPI"
"1679","S",0.114398891370515,"CPI"
"1680","S",0.227931377318579,"CPI"
"1681","S",0.213008620290543,"CPI"
"1682","S",0.689555111953945,"CPI"
"1683","S",0.280379669911388,"CPI"
"1684","S",0.390601384400618,"CPI"
"1685","S",0.458844303966579,"CPI"
"1686","S",0.26967983338827,"CPI"
"1687","S",0.686327639558381,"CPI"
"1688","S",0.639205215565179,"CPI"
"1689","S",0.789576468980864,"CPI"
"1690","S",0.301502188230359,"CPI"
"1691","S",0.438775777110503,"CPI"
"1692","S",0.51215502378181,"CPI"
"1693","S",0.474109560796525,"CPI"
"1694","S",0.22981211823932,"CPI"
"1695","S",0.439097244078683,"CPI"
"1696","S",0.639976658737307,"CPI"
"1697","S",0.487354242925306,"CPI"
"1698","S",0.442725311400267,"CPI"
"1699","S",0.277179297375599,"CPI"
"1700","S",0.231583703484269,"CPI"
"1701","S",0.163516103580728,"CPI"
"1702","S",0.537104807003283,"CPI"
"1703","S",0.34432139461745,"CPI"
"1704","S",0.295955931846148,"CPI"
"1705","S",0.453989754224605,"CPI"
"1706","S",0.297021086311587,"CPI"
"1707","S",0.0669502712751383,"CPI"
"1708","S",0.308083074329202,"CPI"
"1709","S",0.271662500764084,"CPI"
"1710","S",0.185446402744751,"CPI"
"1711","S",0.393906533807451,"CPI"
"1712","S",0.094827609435645,"CPI"
"1713","S",0.167658055494754,"CPI"
"1714","S",0.211235979584086,"CPI"
"1715","S",0.306247668244509,"CPI"
"1716","S",0.332864516852968,"CPI"
"1717","S",0.130007759384947,"CPI"
"1718","S",1.04263540356846,"CPI"
"1719","S",0.160221450333228,"CPI"
"1720","S",0.143882396336769,"CPI"
"1721","S",0.301618034219092,"CPI"
"1722","S",0.550088637591686,"CPI"
"1723","S",0.255731157169997,"CPI"
"1724","S",0.407315570931873,"CPI"
"1725","S",0.353560372634979,"CPI"
"1726","S",0.610422302184237,"CPI"
"1727","S",0.136397205689206,"CPI"
"1728","S",0.376736893913852,"CPI"
"1729","S",0.283437933557469,"CPI"
"1730","S",0.313700065373051,"CPI"
"1731","S",0.283585451952132,"CPI"
"1732","S",0.085948519800733,"CPI"
"1733","S",0.119011711528821,"CPI"
"1734","S",0.39261859643007,"CPI"
"1735","S",0.210936949521348,"CPI"
"1736","S",0.329365386958203,"CPI"
"1737","S",0.245075941136795,"CPI"
"1738","S",0.0510287529498026,"CPI"
"1739","S",0.500348433652302,"CPI"
"1740","S",0.26075078847047,"CPI"
"1741","S",0.190085103914953,"CPI"
"1742","S",0.318565836490401,"CPI"
"1743","S",0.373948110742954,"CPI"
"1744","S",0.508258057538691,"CPI"
"1745","S",0.221165246262202,"CPI"
"1746","S",0.0973169037417824,"CPI"
"1747","S",0.238015019231786,"CPI"
"1748","S",0.162081602276859,"CPI"
"1749","S",0.364054507861152,"CPI"
"1750","S",0.32134924963348,"CPI"
"1751","S",0.412100123017033,"CPI"
"1752","S",0.47260387189422,"CPI"
"1753","S",0.211739055716851,"CPI"
"1754","S",0.256791999458616,"CPI"
"1755","S",0.237364335875631,"CPI"
"1756","S",0.224371254974154,"CPI"
"1757","S",0.220060905694531,"CPI"
"1758","S",0.275713789459689,"CPI"
"1759","S",0.490136884102394,"CPI"
"1760","S",0.0512083915182355,"CPI"
"1761","S",0.0973715747305257,"CPI"
"1762","S",0.346026654857938,"CPI"
"1763","S",0.345884227423844,"CPI"
"1764","S",0.351846441492187,"CPI"
"1765","S",0.369593030455324,"CPI"
"1766","S",0.167123684579329,"CPI"
"1767","S",0.405722835020922,"CPI"
"1768","S",0.160154822215614,"CPI"
"1769","S",0.240017538007746,"CPI"
"1770","S",0.225615573176546,"CPI"
"1771","S",0.133802748021198,"CPI"
"1772","S",0.0520570034291413,"CPI"
"1773","S",0.387653214401196,"CPI"
"1774","S",0.329689208127551,"CPI"
"1775","S",0.178949132178056,"CPI"
"1776","S",0.148331809294665,"CPI"
"1777","S",0.167303031043439,"CPI"
"1778","S",0.24244789541614,"CPI"
"1779","S",-0.0100830343800973,"CPI"
"1780","S",0.441926976249195,"CPI"
"1781","S",0.177981456343061,"CPI"
"1782","S",0.264715139364959,"CPI"
"1783","S",0.324532935335033,"CPI"
"1784","S",0.215464920589216,"CPI"
"1785","S",0.0806991677515396,"CPI"
"1786","S",0.175800015782957,"CPI"
"1787","S",0.109286160647028,"CPI"
"1788","S",0.308839945197282,"CPI"
"1789","S",0.533235230839335,"CPI"
"1790","S",0.504981865678315,"CPI"
"1791","S",0.437806578047799,"CPI"
"1792","S",0.466657653031775,"CPI"
"1793","S",0.364880316737765,"CPI"
"1794","S",0.446827068606326,"CPI"
"1795","S",0.46671657450814,"CPI"
"1796","S",0.595894283370953,"CPI"
"1797","S",0.181286892161657,"CPI"
"1798","S",0.286994893893767,"CPI"
"1799","S",0.696132072342885,"CPI"
"1800","S",0.189093580394391,"CPI"
"1801","S",0.522879409262406,"CPI"
"1802","S",0.252505305422795,"CPI"
"1803","S",0.36566687487347,"CPI"
"1804","S",0.306090460338054,"CPI"
"1805","S",0.0734692236790644,"CPI"
"1806","S",0.443278220656225,"CPI"
"1807","S",0.568220933527102,"CPI"
"1808","S",0.176412885394989,"CPI"
"1809","S",0.349421158875449,"CPI"
"1810","S",0.170925174911049,"CPI"
"1811","S",0.351149436280525,"CPI"
"1812","S",0.169093735709359,"CPI"
"1813","S",0.150528206328154,"CPI"
"1814","S",0.414211094410661,"CPI"
"1815","S",0.341513321511955,"CPI"
"1816","S",0.461513091388819,"CPI"
"1817","S",0.540564265570703,"CPI"
"1818","S",0.392105556258348,"CPI"
"1819","S",0.653815966226849,"CPI"
"1820","S",0.373686462799853,"CPI"
"1821","S",0.308541159249334,"CPI"
"1822","S",0.313623991160337,"CPI"
"1823","S",0.243953779075196,"CPI"
"1824","S",0.752286095886825,"CPI"
"1825","S",0.16673662880337,"CPI"
"1826","S",0.167851654836077,"CPI"
"1827","S",0.0455577566025577,"CPI"
"1828","S",0.370795580095983,"CPI"
"1829","S",0.00682580570233858,"CPI"
"1830","S",0.501791920351411,"CPI"
"1831","S",0.480423858194042,"CPI"
"1832","S",0.228924887310888,"CPI"
"1833","S",0.582949138995083,"CPI"
"1834","S",0.22962350524654,"CPI"
"1835","S",0.440139113350131,"CPI"
"1836","S",0.258336860443766,"CPI"
"1837","S",0.164040947783891,"CPI"
"1838","S",0.448455190592883,"CPI"
"1839","S",0.593230483037653,"CPI"
"1840","S",0.502406655202064,"CPI"
"1841","S",0.592192287307588,"CPI"
"1842","S",0.460316183053613,"CPI"
"1843","S",0.427172143166661,"CPI"
"1844","S",0.10440712899214,"CPI"
"1845","S",0.431757096137651,"CPI"
"1846","S",0.257212728481933,"CPI"
"1847","S",0.186803265342011,"CPI"
"1848","S",0.663644837222569,"CPI"
"1849","S",0.214430921339933,"CPI"
"1850","S",0.372279281894131,"CPI"
"1851","S",0.335834109527333,"CPI"
"1852","S",0.215420654293093,"CPI"
"1853","S",0.106824858908916,"CPI"
"1854","S",0.125660956655922,"CPI"
"1855","S",0.225733053416928,"CPI"
"1856","S",-0.0132155844113627,"CPI"
"1857","S",0.17288507476705,"CPI"
"1858","S",0.304191950765045,"CPI"
"1859","S",0.320507197285286,"CPI"
"1860","S",0.402967067592214,"CPI"
"1861","S",0.288471734932968,"CPI"
"1862","S",0.0642467894896766,"CPI"
"1863","S",0.356442417043582,"CPI"
"1864","S",0.244251410363232,"CPI"
"1865","S",0.486804943649656,"CPI"
"1866","S",0.370168299409749,"CPI"
"1867","S",0.249478926126557,"CPI"
"1868","S",0.5426616225725,"CPI"
"1869","S",0.373596293530707,"CPI"
"1870","S",0.607579130442074,"CPI"
"1871","S",0.240745837932959,"CPI"
"1872","S",0.36106021129713,"CPI"
"1873","S",0.646112005577564,"CPI"
"1874","S",0.257888801281571,"CPI"
"1875","S",0.128214074021578,"CPI"
"1876","S",0.396125705864822,"CPI"
"1877","S",0.334216648513703,"CPI"
"1878","S",0.283375486659809,"CPI"
"1879","S",0.502780252744553,"CPI"
"1880","S",0.322079936940271,"CPI"
"1881","S",0.557897994835443,"CPI"
"1882","S",0.333941005658191,"CPI"
"1883","S",0.182577763215689,"CPI"
"1884","S",0.623012755299696,"CPI"
"1885","S",0.29674295345079,"CPI"
"1886","S",0.30221179862024,"CPI"
"1887","S",0.25213145975567,"CPI"
"1888","S",0.118428457392886,"CPI"
"1889","S",0.552603777053829,"CPI"
"1890","S",0.22213144066531,"CPI"
"1891","S",0.143695360677974,"CPI"
"1892","S",0.274779717558856,"CPI"
"1893","S",0.276104802597068,"CPI"
"1894","S",0.316550496826581,"CPI"
"1895","S",0.135928197531914,"CPI"
"1896","S",0.301769199895906,"CPI"
"1897","S",0.243854574894599,"CPI"
"1898","S",0.380593316168787,"CPI"
"1899","S",0.30131873270171,"CPI"
"1900","S",0.325070303694428,"CPI"
"1901","S",0.419484004229762,"CPI"
"1902","S",0.341715361670768,"CPI"
"1903","S",0.573365754081019,"CPI"
"1904","S",0.187969616272805,"CPI"
"1905","S",0.266972665251702,"CPI"
"1906","S",0.0378786471397313,"CPI"
"1907","S",0.270439058388184,"CPI"
"1908","S",0.278553593054882,"CPI"
"1909","S",0.194473150510392,"CPI"
"1910","S",0.308255490479371,"CPI"
"1911","S",0.358862352020356,"CPI"
"1912","S",0.0835142995677246,"CPI"
"1913","S",0.345312870973547,"CPI"
"1914","S",0.58222900962946,"CPI"
"1915","S",0.482231818684922,"CPI"
"1916","S",0.316588242215741,"CPI"
"1917","S",0.63533815667741,"CPI"
"1918","S",0.349604519567309,"CPI"
"1919","S",0.356250646424245,"CPI"
"1920","S",0.340865184205827,"CPI"
"1921","S",0.249267082382495,"CPI"
"1922","S",0.297408416990808,"CPI"
"1923","S",0.493353407081937,"CPI"
"1924","S",0.173529135687171,"CPI"
"1925","S",0.170295848729394,"CPI"
"1926","S",0.171953137232788,"CPI"
"1927","S",0.362156881249874,"CPI"
"1928","S",0.331358901539161,"CPI"
"1929","S",0.327452089420971,"CPI"
"1930","S",0.509548514778706,"CPI"
"1931","S",0.413860999528306,"CPI"
"1932","S",0.100595512289094,"CPI"
"1933","S",0.568434998572986,"CPI"
"1934","S",0.570268762905841,"CPI"
"1935","S",0.332134081499419,"CPI"
"1936","S",0.674292712782773,"CPI"
"1937","S",0.241560287653557,"CPI"
"1938","S",0.0148614098419332,"CPI"
"1939","S",0.268915257429113,"CPI"
"1940","S",0.223451179042266,"CPI"
"1941","S",0.243464824339876,"CPI"
"1942","S",0.0421536999064159,"CPI"
"1943","S",0.0498957253184214,"CPI"
"1944","S",0.188905016266266,"CPI"
"1945","S",0.0574660603952733,"CPI"
"1946","S",0.445932378377127,"CPI"
"1947","S",0.292003367691586,"CPI"
"1948","S",0.0897505797476305,"CPI"
"1949","S",0.137479008910342,"CPI"
"1950","S",0.636512708741528,"CPI"
"1951","S",0.0961639880354069,"CPI"
"1952","S",0.456509773134388,"CPI"
"1953","S",0.246350394845177,"CPI"
"1954","S",0.100969452354861,"CPI"
"1955","S",0.462090100080002,"CPI"
"1956","S",0.4993944561724,"CPI"
"1957","S",0.162785842886661,"CPI"
"1958","S",0.45887231013727,"CPI"
"1959","S",0.258406032309082,"CPI"
"1960","S",0.257613906014047,"CPI"
"1961","S",0.527513051220366,"CPI"
"1962","S",0.211312016943162,"CPI"
"1963","S",0.326846820601176,"CPI"
"1964","S",0.459467522403945,"CPI"
"1965","S",0.361675625911652,"CPI"
"1966","S",0.24141965709879,"CPI"
"1967","S",0.21225327454378,"CPI"
"1968","S",0.303490827597352,"CPI"
"1969","S",0.161869862727623,"CPI"
"1970","S",0.665729965706298,"CPI"
"1971","S",0.270270098557654,"CPI"
"1972","S",0.29323306405402,"CPI"
"1973","S",0.0237643459312933,"CPI"
"1974","S",0.232750527302833,"CPI"
"1975","S",0.2578050650055,"CPI"
"1976","S",0.583495922577866,"CPI"
"1977","S",0.36344464563129,"CPI"
"1978","S",0.293145143488917,"CPI"
"1979","S",0.376328509409247,"CPI"
"1980","S",0.552456261213641,"CPI"
"1981","S",0.25980429356697,"CPI"
"1982","S",0.754933339246561,"CPI"
"1983","S",0.69841009495127,"CPI"
"1984","S",0.31073013544453,"CPI"
"1985","S",0.340369855485811,"CPI"
"1986","S",0.134012874380696,"CPI"
"1987","S",0.374534045605206,"CPI"
"1988","S",0.524212365913968,"CPI"
"1989","S",0.169399692171391,"CPI"
"1990","S",0.189054330822375,"CPI"
"1991","S",0.617981838501523,"CPI"
"1992","S",0.0989047157896429,"CPI"
"1993","S",0.149978234450947,"CPI"
"1994","S",0.438517991238182,"CPI"
"1995","S",0.629104108584011,"CPI"
"1996","S",0.34240651898339,"CPI"
"1997","S",0.234127330188089,"CPI"
"1998","S",0.125278171095253,"CPI"
"1999","S",0.617815525026393,"CPI"
"2000","S",0.340399739132611,"CPI"
"2001","G",1.05641734616627,"PFI"
"2002","G",1.01740232666256,"PFI"
"2003","G",1.01749544364719,"PFI"
"2004","G",1.04558088800191,"PFI"
"2005","G",0.943087472861816,"PFI"
"2006","G",1.04842759772369,"PFI"
"2007","G",0.957589489018848,"PFI"
"2008","G",0.973741095863992,"PFI"
"2009","G",0.958241508234519,"PFI"
"2010","G",1.0114917325131,"PFI"
"2011","G",1.00568404653055,"PFI"
"2012","G",1.11712226735881,"PFI"
"2013","G",1.05310898835983,"PFI"
"2014","G",1.01152342866106,"PFI"
"2015","G",0.998409644322314,"PFI"
"2016","G",0.976867064289884,"PFI"
"2017","G",1.00521165753809,"PFI"
"2018","G",1.05446544861148,"PFI"
"2019","G",0.988647222292915,"PFI"
"2020","G",1.002212391818,"PFI"
"2021","G",1.01580503757974,"PFI"
"2022","G",1.00989182602085,"PFI"
"2023","G",0.983274571614887,"PFI"
"2024","G",1.02925823822034,"PFI"
"2025","G",0.965684831407261,"PFI"
"2026","G",0.945870877403666,"PFI"
"2027","G",1.00166853706352,"PFI"
"2028","G",1.08230203793057,"PFI"
"2029","G",1.01886469192656,"PFI"
"2030","G",1.01247294292969,"PFI"
"2031","G",1.03329477047537,"PFI"
"2032","G",1.02100916425644,"PFI"
"2033","G",1.06917798764124,"PFI"
"2034","G",0.989654245974029,"PFI"
"2035","G",0.941126754397662,"PFI"
"2036","G",1.0048138029239,"PFI"
"2037","G",1.06395970481881,"PFI"
"2038","G",1.07185614926883,"PFI"
"2039","G",0.997806033559392,"PFI"
"2040","G",0.972003412956292,"PFI"
"2041","G",1.00206255953976,"PFI"
"2042","G",1.02751436065551,"PFI"
"2043","G",0.975049728101608,"PFI"
"2044","G",0.97805801951707,"PFI"
"2045","G",1.02424775444379,"PFI"
"2046","G",1.02482690442143,"PFI"
"2047","G",1.05426786271983,"PFI"
"2048","G",1.02294900524628,"PFI"
"2049","G",1.02519285709704,"PFI"
"2050","G",1.04099827688623,"PFI"
"2051","G",1.06305691348528,"PFI"
"2052","G",0.984368048300598,"PFI"
"2053","G",0.960638141460186,"PFI"
"2054","G",1.03415840508191,"PFI"
"2055","G",1.03716878206697,"PFI"
"2056","G",1.00885137962951,"PFI"
"2057","G",1.00312678874131,"PFI"
"2058","G",1.0115607148359,"PFI"
"2059","G",1.00625330777457,"PFI"
"2060","G",0.892742576269355,"PFI"
"2061","G",1.04181738731504,"PFI"
"2062","G",0.976112448297065,"PFI"
"2063","G",0.914774423681566,"PFI"
"2064","G",1.00259908655948,"PFI"
"2065","G",0.983431934681266,"PFI"
"2066","G",0.995289239779547,"PFI"
"2067","G",1.04126552065697,"PFI"
"2068","G",0.956209254955144,"PFI"
"2069","G",1.02258395818505,"PFI"
"2070","G",0.991267482449721,"PFI"
"2071","G",1.03873068530368,"PFI"
"2072","G",0.963746009056682,"PFI"
"2073","G",1.04183475349589,"PFI"
