"","Var1","Var2","value"
"1476","CPI","X2",1.42708628267283
"1477","CPI","X2",4.28191989261677
"1478","CPI","X2",2.98260459756872
"1479","CPI","X2",2.82989671322837
"1480","CPI","X2",0.619112020102096
"1481","CPI","X2",1.27366707259982
"1482","CPI","X2",2.74269198190646
"1483","CPI","X2",0.654724012390384
"1484","CPI","X2",1.7288102713227
"1485","CPI","X2",1.31353818727917
"1486","CPI","X2",2.46634926331842
"1487","CPI","X2",0.944254345304338
"1488","CPI","X2",2.04983409708566
"1489","CPI","X2",1.07375417409474
"1490","CPI","X2",0.691041734200619
"1491","CPI","X2",0.907926259112111
"1492","CPI","X2",0.856227319123314
"1493","CPI","X2",2.01692394660336
"1494","CPI","X2",2.60571026566408
"1495","CPI","X2",2.21338975220484
"1496","CPI","X2",3.28802761610901
"1497","CPI","X2",2.14239545315344
"1498","CPI","X2",1.34782582458239
"1499","CPI","X2",3.55676254108084
"1500","CPI","X2",2.07932601867285
"1501","CPI","X2",2.56711320741996
"1502","CPI","X2",1.23928403197941
"1503","CPI","X2",2.14239212102927
"1504","CPI","X2",2.93114226578567
"1505","CPI","X2",1.98221891963509
"1506","CPI","X2",2.20673218344966
"1507","CPI","X2",1.9711561477959
"1508","CPI","X2",1.9086461823275
"1509","CPI","X2",1.68779650033449
"1510","CPI","X2",1.32463152593767
"1511","CPI","X2",1.34497483553258
"1512","CPI","X2",1.69678284012257
"1513","CPI","X2",3.18785008778873
"1514","CPI","X2",0.938018551712042
"1515","CPI","X2",1.10670023120624
"1516","CPI","X2",0.950530131703352
"1517","CPI","X2",1.57123929573606
"1518","CPI","X2",0.88864581916295
"1519","CPI","X2",0.951009585646581
"1520","CPI","X2",1.71086103839247
"1521","CPI","X2",2.1097393687341
"1522","CPI","X2",2.32829879290368
"1523","CPI","X2",2.44890202653349
"1524","CPI","X2",1.53429566949417
"1525","CPI","X2",0.961601766388563
"1526","CPI","X2",2.09792605952804
"1527","CPI","X2",1.11943955179001
"1528","CPI","X2",2.40844366829709
"1529","CPI","X2",1.63371139796459
"1530","CPI","X2",2.25047975625413
"1531","CPI","X2",0.935929095090309
"1532","CPI","X2",2.24524564541965
"1533","CPI","X2",1.94964657298884
"1534","CPI","X2",2.23110636213168
"1535","CPI","X2",1.89915124141874
"1536","CPI","X2",0.705054716562415
"1537","CPI","X2",2.08163456804527
"1538","CPI","X2",2.50394435703241
"1539","CPI","X2",0.797390336667528
"1540","CPI","X2",1.46817821305717
"1541","CPI","X2",2.62349316927755
"1542","CPI","X2",2.57589925453927
"1543","CPI","X2",2.16103939881298
"1544","CPI","X2",0.929314505754015
"1545","CPI","X2",2.12477577930677
"1546","CPI","X2",1.07351516976063
"1547","CPI","X2",2.82756314091362
"1548","CPI","X2",2.57796216462375
"1549","CPI","X2",0.567310033205126
"1550","CPI","X2",1.33252741509514
"1551","CPI","X2",1.45709337192662
"1552","CPI","X2",1.92856421100462
"1553","CPI","X2",0.808331695462678
"1554","CPI","X2",1.99382719860077
"1555","CPI","X2",1.31712308637316
"1556","CPI","X2",1.64437093760144
"1557","CPI","X2",0.0655170316107733
"1558","CPI","X2",1.99842933412598
"1559","CPI","X2",1.01707663735601
"1560","CPI","X2",1.87470688606731
"1561","CPI","X2",1.50069140396018
"1562","CPI","X2",2.30024355594091
"1563","CPI","X2",0.885758466747779
"1564","CPI","X2",0.802645799283722
"1565","CPI","X2",1.22880714536372
"1566","CPI","X2",1.13968836490194
"1567","CPI","X2",1.62449399663286
"1568","CPI","X2",0.796002298610007
"1569","CPI","X2",3.7429727428412
"1570","CPI","X2",3.49903292831301
"1571","CPI","X2",1.06767859430616
"1572","CPI","X2",3.23853224976806
"1573","CPI","X2",2.10676135895896
"1574","CPI","X2",1.42728463830625
"1575","CPI","X2",0.247201197040275
"1576","CPI","X2",2.18554316796415
"1577","CPI","X2",1.27151206678006
"1578","CPI","X2",1.38444413588145
"1579","CPI","X2",0.806330033609287
"1580","CPI","X2",1.5598065988395
"1581","CPI","X2",0.629304530874385
"1582","CPI","X2",2.94863018939624
"1583","CPI","X2",1.41687047839439
"1584","CPI","X2",1.58898109752177
"1585","CPI","X2",1.57591294183421
"1586","CPI","X2",1.18849339205946
"1587","CPI","X2",0.601657477613645
"1588","CPI","X2",3.63256853181518
"1589","CPI","X2",1.69701196264319
"1590","CPI","X2",2.11190492732755
"1591","CPI","X2",2.05674268202121
"1592","CPI","X2",1.8963146908136
"1593","CPI","X2",2.38111376468586
"1594","CPI","X2",1.39038685101488
"1595","CPI","X2",0.855029428296562
"1596","CPI","X2",0.499536292001257
"1597","CPI","X2",1.0445966002195
"1598","CPI","X2",2.19720120098493
"1599","CPI","X2",2.51327156706057
"1600","CPI","X2",0.506662116599331
"1601","CPI","X2",1.12961540464425
"1602","CPI","X2",3.1617677450732
"1603","CPI","X2",3.05210195105221
"1604","CPI","X2",1.2759980324047
"1605","CPI","X2",2.27360792510859
"1606","CPI","X2",2.24316872467775
"1607","CPI","X2",1.79615888121009
"1608","CPI","X2",1.68883832127696
"1609","CPI","X2",2.00455592824142
"1610","CPI","X2",1.57850529826562
"1611","CPI","X2",1.2303196023352
"1612","CPI","X2",1.66889536738943
"1613","CPI","X2",1.53070056624863
"1614","CPI","X2",1.04930482323392
"1615","CPI","X2",1.7078398439887
"1616","CPI","X2",1.56882411291525
"1617","CPI","X2",1.62622999348884
"1618","CPI","X2",1.71062439671093
"1619","CPI","X2",1.86735915094887
"1620","CPI","X2",2.07770443765875
"1621","CPI","X2",3.13323178293946
"1622","CPI","X2",0.939172702199318
"1623","CPI","X2",1.26651908558509
"1624","CPI","X2",2.26015014827628
"1625","CPI","X2",2.41727449490293
"1626","CPI","X2",0.750069484819676
"1627","CPI","X2",1.06049447661765
"1628","CPI","X2",3.76800035470507
"1629","CPI","X2",1.53326632298672
"1630","CPI","X2",2.10608418317398
"1631","CPI","X2",1.67234209395187
"1632","CPI","X2",2.26155131961382
"1633","CPI","X2",0.708374795568013
"1634","CPI","X2",2.88134238334639
"1635","CPI","X2",1.64825176067393
"1636","CPI","X2",0.986961200378645
"1637","CPI","X2",1.72774282732082
"1638","CPI","X2",0.371622148739384
"1639","CPI","X2",2.2912145350827
"1640","CPI","X2",1.76895036901372
"1641","CPI","X2",1.5074848150166
"1642","CPI","X2",2.50274373534588
"1643","CPI","X2",1.28348016054626
"1644","CPI","X2",1.94032610846728
"1645","CPI","X2",2.26016534517778
"1646","CPI","X2",4.3800436944351
"1647","CPI","X2",1.41760648104211
"1648","CPI","X2",1.43983261650918
"1649","CPI","X2",1.84940772866801
"1650","CPI","X2",1.94552959383063
"1651","CPI","X2",1.72824812870146
"1652","CPI","X2",0.938222429888482
"1653","CPI","X2",1.64601613360014
"1654","CPI","X2",2.26897400349507
"1655","CPI","X2",2.01633119991319
"1656","CPI","X2",2.09927720387799
"1657","CPI","X2",1.119853078419
"1658","CPI","X2",1.31580239245962
"1659","CPI","X2",2.30283405838046
"1660","CPI","X2",2.18477371259293
"1661","CPI","X2",1.88744076431567
"1662","CPI","X2",1.77360254858616
"1663","CPI","X2",1.84979991691356
"1664","CPI","X2",0.373827200469171
"1665","CPI","X2",1.75904195961484
"1666","CPI","X2",1.7706104415322
"1667","CPI","X2",1.70897087654865
"1668","CPI","X2",1.16263256961029
"1669","CPI","X2",2.92482683451962
"1670","CPI","X2",2.34919412417558
"1671","CPI","X2",1.2661462055293
"1672","CPI","X2",2.95627082079999
"1673","CPI","X2",1.83604917394321
"1674","CPI","X2",2.38145204019444
"1675","CPI","X2",1.92597180917641
"1676","CPI","X2",1.77580735888358
"1677","CPI","X2",1.57724493500028
"1678","CPI","X2",2.77075421787102
"1679","CPI","X2",1.15729597612192
"1680","CPI","X2",2.74553672776357
"1681","CPI","X2",2.12095234423704
"1682","CPI","X2",2.99316949902549
"1683","CPI","X2",2.15527577643842
"1684","CPI","X2",1.888388933063
"1685","CPI","X2",1.50423825211289
"1686","CPI","X2",1.82794865425091
"1687","CPI","X2",0.502066965235455
"1688","CPI","X2",2.97544272623093
"1689","CPI","X2",1.60889694865839
"1690","CPI","X2",1.13946180197179
"1691","CPI","X2",1.41160714761879
"1692","CPI","X2",2.26080386092926
"1693","CPI","X2",1.69238957746054
"1694","CPI","X2",1.30867994274617
"1695","CPI","X2",1.32788622248263
"1696","CPI","X2",3.15292032286374
"1697","CPI","X2",1.93876953493278
"1698","CPI","X2",1.48957138778912
"1699","CPI","X2",3.43324505079774
"1700","CPI","X2",1.65240177504902
"1701","CPI","X2",1.20546956304947
"1702","CPI","X2",2.38254595059796
"1703","CPI","X2",2.0778529426656
"1704","CPI","X2",1.26426946708699
"1705","CPI","X2",1.21512365147384
"1706","CPI","X2",0.613261565667418
"1707","CPI","X2",1.1114448802659
"1708","CPI","X2",1.64692286321125
"1709","CPI","X2",0.882398311337003
"1710","CPI","X2",1.62732309918095
"1711","CPI","X2",0.632613472098159
"1712","CPI","X2",1.90161772048235
"1713","CPI","X2",2.17455720046439
"1714","CPI","X2",1.71531853791695
"1715","CPI","X2",1.18052880967624
"1716","CPI","X2",1.93306024126071
"1717","CPI","X2",1.0121558729751
"1718","CPI","X2",1.78178137690601
"1719","CPI","X2",1.96767889946147
"1720","CPI","X2",0.993288417406435
"1721","CPI","X2",0.79408333262733
"1722","CPI","X2",3.18931172312187
"1723","CPI","X2",2.49998870362886
"1724","CPI","X2",2.0942052175439
"1725","CPI","X2",2.44686695779048
"1726","CPI","X2",2.79677868492671
"1727","CPI","X2",1.66760578293233
"1728","CPI","X2",1.75926075431995
"1729","CPI","X2",1.23636850793271
"1730","CPI","X2",1.56163344006621
"1731","CPI","X2",2.01315707406639
"1732","CPI","X2",1.64171986174822
"1733","CPI","X2",2.02609588515257
"1734","CPI","X2",1.74264992112434
"1735","CPI","X2",1.53696872123613
"1736","CPI","X2",1.25223601993462
"1737","CPI","X2",1.8465860057857
"1738","CPI","X2",1.00734171401082
"1739","CPI","X2",2.33850965309747
"1740","CPI","X2",2.00823594833193
"1741","CPI","X2",2.01241195333054
"1742","CPI","X2",0.892948313350235
"1743","CPI","X2",2.68032761615957
"1744","CPI","X2",1.89728404853963
"1745","CPI","X2",1.71789328581323
"1746","CPI","X2",2.46514593310538
"1747","CPI","X2",2.21368663212365
"1748","CPI","X2",1.09146391889469
"1749","CPI","X2",0.86827657376706
"1750","CPI","X2",2.76793155820505
"1751","CPI","X2",0.789784558164939
"1752","CPI","X2",1.94875267241841
"1753","CPI","X2",1.92223906044775
"1754","CPI","X2",1.65406309666826
"1755","CPI","X2",2.00360536208152
"1756","CPI","X2",1.97317958317914
"1757","CPI","X2",2.79925116733722
"1758","CPI","X2",1.55068451559925
"1759","CPI","X2",1.64241309737451
"1760","CPI","X2",1.87775064547896
"1761","CPI","X2",4.56154999119385
"1762","CPI","X2",1.21471672280234
"1763","CPI","X2",1.77672883862904
"1764","CPI","X2",2.12844595688508
"1765","CPI","X2",1.95612459618838
"1766","CPI","X2",1.84218731894999
"1767","CPI","X2",1.59640071474994
"1768","CPI","X2",1.53131942820072
"1769","CPI","X2",2.2735226134474
"1770","CPI","X2",1.38560385830057
"1771","CPI","X2",2.75503608787034
"1772","CPI","X2",0.66973540505331
"1773","CPI","X2",2.68749222499676
"1774","CPI","X2",1.41894937093613
"1775","CPI","X2",1.71113131856759
"1776","CPI","X2",2.52286184621058
"1777","CPI","X2",1.48845151032795
"1778","CPI","X2",1.56183301987205
"1779","CPI","X2",0.791183982943057
"1780","CPI","X2",1.89791851184114
"1781","CPI","X2",2.47774789965376
"1782","CPI","X2",2.10178927324139
"1783","CPI","X2",1.52185125719822
"1784","CPI","X2",1.38543495228127
"1785","CPI","X2",1.26217185044302
"1786","CPI","X2",0.738735324779077
"1787","CPI","X2",2.01499505438594
"1788","CPI","X2",1.55200053356578
"1789","CPI","X2",1.34251470839518
"1790","CPI","X2",2.81814585978546
"1791","CPI","X2",1.33270412542215
"1792","CPI","X2",2.40788984991627
"1793","CPI","X2",3.29607203666251
"1794","CPI","X2",3.085822900479
"1795","CPI","X2",1.59930114694363
"1796","CPI","X2",1.17948476648694
"1797","CPI","X2",2.21601153944979
"1798","CPI","X2",2.05800333564037
"1799","CPI","X2",0.863775820291681
"1800","CPI","X2",2.70242790374383
"1801","CPI","X2",1.16215569168942
"1802","CPI","X2",2.89106329036795
"1803","CPI","X2",3.49167040619063
"1804","CPI","X2",1.26331569535658
"1805","CPI","X2",1.49466767650499
"1806","CPI","X2",1.65682922645861
"1807","CPI","X2",2.27104994033793
"1808","CPI","X2",2.44303144060471
"1809","CPI","X2",2.35010103259647
"1810","CPI","X2",1.84194750985419
"1811","CPI","X2",1.86109493830874
"1812","CPI","X2",1.02191802093395
"1813","CPI","X2",2.42865315812819
"1814","CPI","X2",1.63208039280038
"1815","CPI","X2",1.28697700112274
"1816","CPI","X2",1.53972747753403
"1817","CPI","X2",1.00840001636917
"1818","CPI","X2",0.342500882769487
"1819","CPI","X2",0.772326846651171
"1820","CPI","X2",2.75047530057991
"1821","CPI","X2",2.43505146091872
"1822","CPI","X2",1.62614987829035
"1823","CPI","X2",0.65678167873884
"1824","CPI","X2",1.42496085856937
"1825","CPI","X2",2.78772205636775
"1826","CPI","X2",0.54673662492606
"1827","CPI","X2",1.41032381124084
"1828","CPI","X2",1.1646103780584
"1829","CPI","X2",0.904376152627833
"1830","CPI","X2",2.23531387492628
"1831","CPI","X2",1.41980786156217
"1832","CPI","X2",1.91449930921309
"1833","CPI","X2",1.36508515832025
"1834","CPI","X2",1.60886905169895
"1835","CPI","X2",1.43424468578039
"1836","CPI","X2",1.9674044819352
"1837","CPI","X2",0.544336623358242
"1838","CPI","X2",3.43410670491202
"1839","CPI","X2",1.55249505966247
"1840","CPI","X2",1.24748981947774
"1841","CPI","X2",1.31457332376968
"1842","CPI","X2",1.71010055099336
"1843","CPI","X2",1.30761594022457
"1844","CPI","X2",2.6256541528326
"1845","CPI","X2",2.98544735600454
"1846","CPI","X2",1.629015198857
"1847","CPI","X2",2.15399545093121
"1848","CPI","X2",1.15248193723901
"1849","CPI","X2",1.35214016909968
"1850","CPI","X2",1.65468948564647
"1851","CPI","X2",2.1881406458948
"1852","CPI","X2",1.42067149133667
"1853","CPI","X2",1.56802719486042
"1854","CPI","X2",2.06493538199359
"1855","CPI","X2",2.17412583411028
"1856","CPI","X2",1.30108993508867
"1857","CPI","X2",2.09669415396876
"1858","CPI","X2",1.23734527504056
"1859","CPI","X2",0.773306200039129
"1860","CPI","X2",1.93461081474824
"1861","CPI","X2",1.90262299536473
"1862","CPI","X2",1.07568110812765
"1863","CPI","X2",3.29267078312895
"1864","CPI","X2",2.6175151247981
"1865","CPI","X2",1.22024344930436
"1866","CPI","X2",2.64607957433854
"1867","CPI","X2",3.64528141921502
"1868","CPI","X2",2.71556685076163
"1869","CPI","X2",1.74711379565134
"1870","CPI","X2",3.22819207900964
"1871","CPI","X2",2.33681297944808
"1872","CPI","X2",2.74576179587387
"1873","CPI","X2",2.92731853299289
"1874","CPI","X2",1.70414567367324
"1875","CPI","X2",1.25145354828747
"1876","CPI","X2",1.24220800702783
"1877","CPI","X2",2.23097047004882
"1878","CPI","X2",1.3912040545327
"1879","CPI","X2",3.84137167040825
"1880","CPI","X2",1.93608943892636
"1881","CPI","X2",1.74134594631378
"1882","CPI","X2",0.607085194696552
"1883","CPI","X2",2.11851344927222
"1884","CPI","X2",0.42521431321425
"1885","CPI","X2",0.876565672969674
"1886","CPI","X2",0.801189307379166
"1887","CPI","X2",1.39920868948311
"1888","CPI","X2",1.96905519868738
"1889","CPI","X2",2.27915020010132
"1890","CPI","X2",2.97177662789696
"1891","CPI","X2",2.30030159954533
"1892","CPI","X2",0.63681776007823
"1893","CPI","X2",2.29285434317261
"1894","CPI","X2",1.24136628557957
"1895","CPI","X2",1.68333521807217
"1896","CPI","X2",2.85805092245329
"1897","CPI","X2",2.34071781774268
"1898","CPI","X2",1.97627106910597
"1899","CPI","X2",1.12152334739608
"1900","CPI","X2",2.30255128190387
"1901","CPI","X2",1.86083850296694
"1902","CPI","X2",1.11122914743124
"1903","CPI","X2",1.85438679370309
"1904","CPI","X2",1.8293183129439
"1905","CPI","X2",0.655032757584468
"1906","CPI","X2",1.37208431733444
"1907","CPI","X2",1.63066594741809
"1908","CPI","X2",2.84384671505877
"1909","CPI","X2",2.83662867061783
"1910","CPI","X2",2.69609281502035
"1911","CPI","X2",1.43104634619734
"1912","CPI","X2",1.65354332439576
"1913","CPI","X2",1.05515793710397
"1914","CPI","X2",1.11576990256817
"1915","CPI","X2",2.31529044131783
"1916","CPI","X2",1.81892475041438
"1917","CPI","X2",0.814080123463413
"1918","CPI","X2",2.19452899849409
"1919","CPI","X2",2.19696218863067
"1920","CPI","X2",1.59313712630012
"1921","CPI","X2",3.2934995774374
"1922","CPI","X2",0.912086854564962
"1923","CPI","X2",1.9092292475927
"1924","CPI","X2",2.14229654229995
"1925","CPI","X2",2.10494307430942
"1926","CPI","X2",1.45131565357178
"1927","CPI","X2",1.83958088720067
"1928","CPI","X2",3.02193094035131
"1929","CPI","X2",1.57910384829747
"1930","CPI","X2",1.71039238652705
"1931","CPI","X2",1.6326272570121
"1932","CPI","X2",1.10579223045376
"1933","CPI","X2",3.53259360677734
"1934","CPI","X2",1.35492607357865
"1935","CPI","X2",1.52823943620071
"1936","CPI","X2",1.19795256161782
"1937","CPI","X2",1.07688335803636
"1938","CPI","X2",1.86080743902167
"1939","CPI","X2",2.8573094298446
"1940","CPI","X2",3.31286963652428
"1941","CPI","X2",3.75738624358835
"1942","CPI","X2",1.22554289198547
"1943","CPI","X2",1.66230111399263
"1944","CPI","X2",2.36689658528715
"1945","CPI","X2",0.895658629172109
"1946","CPI","X2",0.635486563458479
"1947","CPI","X2",2.11329824979161
"1948","CPI","X2",0.91165860173774
"1949","CPI","X2",2.1687783878193
"1950","CPI","X2",1.5157675329737
"1951","CPI","X2",2.45919515497972
"1952","CPI","X2",0.583136002512359
"1953","CPI","X2",2.17567123028047
"1954","CPI","X2",1.35350233056237
"1955","CPI","X2",1.65899963992894
"1956","CPI","X2",1.94784663235256
"1957","CPI","X2",1.04611161399582
"1958","CPI","X2",1.00917067473681
"1959","CPI","X2",0.557031090597048
"1960","CPI","X2",1.91911038021334
"1961","CPI","X2",1.38024003681102
"1962","CPI","X2",1.24358704706991
"1963","CPI","X2",2.10801607416366
"1964","CPI","X2",1.82780219278421
"1965","CPI","X2",1.97746299135684
"1966","CPI","X2",2.10426763851649
"1967","CPI","X2",2.51862128860799
"1968","CPI","X2",1.37937424829183
"1969","CPI","X2",1.1013414649489
"1970","CPI","X2",1.1545967012375
"1971","CPI","X2",3.33177408249221
"1972","CPI","X2",1.44491315074797
"1973","CPI","X2",1.80681629457904
"1974","CPI","X2",1.77060645218118
"1975","CPI","X2",1.75863814893265
"1976","CPI","X2",1.35009297236856
"1977","CPI","X2",2.44014885527655
"1978","CPI","X2",1.78315908437724
"1979","CPI","X2",1.57220811353939
"1980","CPI","X2",0.749191759743921
"1981","CPI","X2",1.9036685417908
"1982","CPI","X2",2.56099647247235
"1983","CPI","X2",1.64727395031471
"1984","CPI","X2",1.12135759394548
"1985","CPI","X2",0.782010444450619
"1986","CPI","X2",2.36088432876184
"1987","CPI","X2",2.41241968161237
"1988","CPI","X2",0.709565258426228
"1989","CPI","X2",3.82803483261171
"1990","CPI","X2",2.28148666278197
"1991","CPI","X2",2.49826268292246
"1992","CPI","X2",3.23002096262523
"1993","CPI","X2",2.16576645222013
"1994","CPI","X2",3.85995322647267
"1995","CPI","X2",2.49092428194875
"1996","CPI","X2",1.34612419086916
"1997","CPI","X2",1.48678455970992
"1998","CPI","X2",2.52106798757752
"1999","CPI","X2",1.36133135616588
"2000","CPI","X2",1.28210060535192
"2001","PFI","X1",0.881476491160643
"2002","PFI","X1",0.837924362240117
"2003","PFI","X1",0.710326025120453
"2004","PFI","X1",0.783768109457547
"2005","PFI","X1",0.693278858241737
"2006","PFI","X1",0.982621844100801
"2007","PFI","X1",0.68290060929034
"2008","PFI","X1",1.10266479541417
"2009","PFI","X1",0.471194734454173
"2010","PFI","X1",0.721805065037168
"2011","PFI","X1",0.674400882656246
"2012","PFI","X1",0.669961667871625
"2013","PFI","X1",1.31433455060752
"2014","PFI","X1",0.851891462175538
"2015","PFI","X1",0.773390819394171
"2016","PFI","X1",0.774503106368309
"2017","PFI","X1",0.67868609517532
"2018","PFI","X1",0.800160879345383
"2019","PFI","X1",0.91292752031003
"2020","PFI","X1",0.83192072562364
"2021","PFI","X1",0.634260143741075
"2022","PFI","X1",1.03545914195589
"2023","PFI","X1",0.825143848980396
"2024","PFI","X1",1.09333419966215
"2025","PFI","X1",0.853710526216156
"2026","PFI","X1",0.842056425172367
"2027","PFI","X1",0.939398894946934
"2028","PFI","X1",0.486231091660768
"2029","PFI","X1",0.869313027238291
"2030","PFI","X1",0.822586302523539
"2031","PFI","X1",0.824128793223767
"2032","PFI","X1",0.965080316951433
"2033","PFI","X1",0.536695317471182
"2034","PFI","X1",0.95044267448916
"2035","PFI","X1",0.758157854571774
"2036","PFI","X1",0.632881113077618
"2037","PFI","X1",0.91488577361962
"2038","PFI","X1",0.483788080518726
"2039","PFI","X1",0.768914928752322
"2040","PFI","X1",0.766607361780183
"2041","PFI","X1",0.88730545994783
"2042","PFI","X1",0.731852907597228
"2043","PFI","X1",0.942957400941706
"2044","PFI","X1",0.993911059415639
"2045","PFI","X1",0.793194005006225
"2046","PFI","X1",0.762142248295476
"2047","PFI","X1",0.884500232567845
"2048","PFI","X1",0.949928666460306
"2049","PFI","X1",0.639254326909376
"2050","PFI","X1",0.623103684640407
"2051","PFI","X1",0.712202165261622
"2052","PFI","X1",0.692025366682657
"2053","PFI","X1",0.769975319530982
"2054","PFI","X1",0.851114190170493
"2055","PFI","X1",1.11306956273806
"2056","PFI","X1",0.989768892824071
"2057","PFI","X1",0.831602939364981
"2058","PFI","X1",0.978850798964243
"2059","PFI","X1",0.962725529790474
"2060","PFI","X1",0.613154419289038
"2061","PFI","X1",0.703275198466046
"2062","PFI","X1",0.965238098373745
"2063","PFI","X1",0.647480384824629
"2064","PFI","X1",0.833463331269113
"2065","PFI","X1",0.931853486860148
"2066","PFI","X1",0.746884566038876
"2067","PFI","X1",0.586379966555438
"2068","PFI","X1",1.03126541409383
"2069","PFI","X1",0.929831469607125
"2070","PFI","X1",0.687852694572974
"2071","PFI","X1",0.883783366536536
"2072","PFI","X1",0.740020422831813
"2073","PFI","X1",1.19539476144528
"2074","PFI","X1",0.658254140026211
"2075","PFI","X1",0.599717304496293
"2076","PFI","X1",0.739773080212573
"2077","PFI","X1",0.615363350210529
"2078","PFI","X1",0.87335615886561
"2079","PFI","X1",0.728793671159332
"2080","PFI","X1",0.704659363373713
"2081","PFI","X1",0.854008482023706
"2082","PFI","X1",1.22998521306073
"2083","PFI","X1",0.710536673204085
"2084","PFI","X1",1.31533198270682
"2085","PFI","X1",1.12739133703907
"2086","PFI","X1",0.902339354163889
"2087","PFI","X1",0.756309991249719
"2088","PFI","X1",0.570962135586891
"2089","PFI","X1",0.603189219051354
"2090","PFI","X1",0.986200105479733
"2091","PFI","X1",0.723600762248307
"2092","PFI","X1",1.17680475698787
"2093","PFI","X1",0.751016134579235
"2094","PFI","X1",0.811724445917801
"2095","PFI","X1",0.689957236882414
"2096","PFI","X1",0.616954023378337
"2097","PFI","X1",0.863755689579351
"2098","PFI","X1",0.620051457375045
"2099","PFI","X1",0.86645563761218
"2100","PFI","X1",0.533914333816477
"2101","PFI","X1",0.836859478193567
"2102","PFI","X1",1.01811500400838
"2103","PFI","X1",0.888288252530968
"2104","PFI","X1",0.76875596091476
"2105","PFI","X1",0.71452668579136
"2106","PFI","X1",1.3191757964559
"2107","PFI","X1",0.569114361090574
"2108","PFI","X1",0.715105362571324
"2109","PFI","X1",0.886570363463729
"2110","PFI","X1",0.564760192992464
"2111","PFI","X1",0.646805701739131
"2112","PFI","X1",0.804033491137698
"2113","PFI","X1",0.993757679160393
"2114","PFI","X1",0.573740960624644
"2115","PFI","X1",0.749147376747876
"2116","PFI","X1",0.837198604118937
"2117","PFI","X1",0.786992754450969
"2118","PFI","X1",0.798497952066415
"2119","PFI","X1",0.961054959743889
"2120","PFI","X1",0.685766187631412
"2121","PFI","X1",0.599765302382019
"2122","PFI","X1",1.12322791224347
"2123","PFI","X1",1.01302218675693
"2124","PFI","X1",0.792941109894804
"2125","PFI","X1",1.05459691521658
"2126","PFI","X1",0.901535219877954
"2127","PFI","X1",0.621845683944275
"2128","PFI","X1",1.04821527667712
"2129","PFI","X1",0.672143206696563
"2130","PFI","X1",0.77749511972733
"2131","PFI","X1",0.850084145239422
"2132","PFI","X1",0.891823960802103
"2133","PFI","X1",0.971837943652394
"2134","PFI","X1",0.731611640866077
"2135","PFI","X1",0.732792867826353
"2136","PFI","X1",0.841334322924874
"2137","PFI","X1",0.531202793273243
"2138","PFI","X1",0.898627860609448
"2139","PFI","X1",1.03378328044801
"2140","PFI","X1",1.13135715011197
"2141","PFI","X1",0.699645577521271
"2142","PFI","X1",0.649821598289496
"2143","PFI","X1",0.666748710468434
"2144","PFI","X1",0.941530312584058
"2145","PFI","X1",0.804252259592354
"2146","PFI","X1",0.502564666875846
"2147","PFI","X1",0.947042603126563
"2148","PFI","X1",0.818788609265785
"2149","PFI","X1",1.05988497067992
"2150","PFI","X1",0.981468661278091
"2151","PFI","X1",0.58482302672123
"2152","PFI","X1",0.82441837459436
"2153","PFI","X1",0.6749972444158
"2154","PFI","X1",0.900151491600547
"2155","PFI","X1",0.89377457571902
"2156","PFI","X1",0.722447408122353
"2157","PFI","X1",0.901074719405816
"2158","PFI","X1",0.788648550340165
"2159","PFI","X1",0.856985499896966
"2160","PFI","X1",0.64257711635237
"2161","PFI","X1",0.672612565542779
"2162","PFI","X1",0.686484762149094
"2163","PFI","X1",0.772165309342907
"2164","PFI","X1",0.584187937078241
"2165","PFI","X1",0.93150004065924
"2166","PFI","X1",0.816861371156715
"2167","PFI","X1",0.922512415119473
"2168","PFI","X1",0.712897897310266
"2169","PFI","X1",0.66773890050518
"2170","PFI","X1",1.02682055194563
"2171","PFI","X1",0.477084529157494
"2172","PFI","X1",1.02926015147609
"2173","PFI","X1",0.802107982489761
"2174","PFI","X1",0.633283409387728
"2175","PFI","X1",0.57939794282711
"2176","PFI","X1",0.766675553643457
"2177","PFI","X1",1.00501788862929
"2178","PFI","X1",0.877355788157713
"2179","PFI","X1",0.842705290571515
"2180","PFI","X1",0.88951634461687
"2181","PFI","X1",0.939428229059547
"2182","PFI","X1",0.854127328258313
"2183","PFI","X1",0.831433998967465
"2184","PFI","X1",0.66268183478164
"2185","PFI","X1",0.733591907204329
"2186","PFI","X1",0.609636803379356
"2187","PFI","X1",0.786730248900904
"2188","PFI","X1",1.16883513815675
"2189","PFI","X1",0.823418450760467
"2190","PFI","X1",0.727175906423321
"2191","PFI","X1",0.639359903051287
"2192","PFI","X1",0.901009332013723
"2193","PFI","X1",0.892982173687644
"2194","PFI","X1",1.36688106321773
"2195","PFI","X1",0.887297229506564
"2196","PFI","X1",0.783242095392176
"2197","PFI","X1",1.15568504666415
"2198","PFI","X1",0.695803487187176
"2199","PFI","X1",1.04261817341338
"2200","PFI","X1",0.660522969134917
"2201","PFI","X1",0.881235056210805
"2202","PFI","X1",1.12480488585865
"2203","PFI","X1",0.841707067605086
"2204","PFI","X1",0.713630372466113
"2205","PFI","X1",0.731465020211426
"2206","PFI","X1",0.928248829618212
"2207","PFI","X1",0.881329368252598
"2208","PFI","X1",0.774352438525731
"2209","PFI","X1",0.827918395384101
"2210","PFI","X1",0.745219743130976
"2211","PFI","X1",0.864666373823863
